Item Name,Listings,Price,Currency,Timestamp
Sticker | mynio (Gold) | Paris 2023,30,5.95,CDN,2023-08-28 10:37:19.477352
Sticker | ZywOo (Holo) | Paris 2023,75,11.04,CDN,2023-12-20 02:15:53.565536
Sticker | GamerLegion (Holo) | Paris 2023,309,11.10,CDN,2023-12-20 02:15:53.565537
Sticker | NiKo (Holo) | Paris 2023,85,11.33,CDN,2023-12-20 02:15:53.565537
Sticker | rain (Gold) | Paris 2023,26,11.59,CDN,2023-12-20 02:15:53.565537
Sticker | Apeks (Holo) | Paris 2023,379,11.68,CDN,2023-12-20 02:15:53.565538
Sticker | HooXi (Gold) | Paris 2023,25,11.93,CDN,2023-12-20 02:15:53.565538
Sticker | hades (Gold) | Paris 2023,24,12.59,CDN,2023-12-20 02:15:53.565538
Sticker | b1t (Gold) | Paris 2023,34,13.13,CDN,2023-12-20 02:15:59.185067
Sticker | dexter (Holo) | Paris 2023,193,13.39,CDN,2023-12-20 02:15:59.185070
Sticker | FURIA (Holo) | Paris 2023,872,13.69,CDN,2023-12-20 02:15:59.185071
Sticker | karrigan (Gold) | Paris 2023,27,14.09,CDN,2023-12-20 02:15:59.185071
Sticker | MOUZ (Holo) | Paris 2023,760,14.26,CDN,2023-12-20 02:15:59.185071
Sticker | juanflatroo (Gold) | Paris 2023,24,14.77,CDN,2023-12-20 02:15:59.185072
Sticker | v$m (Gold) | Paris 2023,23,15.19,CDN,2023-12-20 02:15:59.185072
Sticker | iM (Gold) | Paris 2023,40,16.11,CDN,2023-12-20 02:15:59.185073
Sticker | Krad (Gold) | Paris 2023,19,16.11,CDN,2023-12-20 02:15:59.185073
Sticker | drop (Gold) | Paris 2023,15,16.46,CDN,2023-12-20 02:15:59.185073
Sticker | s1mple (Holo) | Paris 2023,65,17.72,CDN,2023-12-20 02:16:02.821978
Sticker | m0NESY (Holo) | Paris 2023,97,19.10,CDN,2023-12-20 02:16:02.821981
Sticker | JDC (Holo) | Paris 2023,59,19.12,CDN,2023-12-20 02:16:02.821982
Sticker | frozen (Gold) | Paris 2023,33,19.68,CDN,2023-12-20 02:16:02.821983
"Sticker | ZywOo (Gold, Champion) | Paris 2023",127,20.61,CDN,2023-12-20 02:16:02.821983
Sticker | KEi (Gold) | Paris 2023,15,21.93,CDN,2023-12-20 02:16:02.821984
Sticker | jks (Gold) | Paris 2023,41,25.45,CDN,2023-12-20 02:16:02.821984
Sticker | Twistzz (Gold) | Paris 2023,40,25.72,CDN,2023-12-20 02:16:02.821985
Sticker | MOUZ (Gold) | Paris 2023,285,29.00,CDN,2023-12-20 02:16:02.821985
Sticker | dexter (Gold) | Paris 2023,40,31.80,CDN,2023-12-20 02:16:02.821986
Sticker | cadiaN (Gold) | Paris 2023,20,31.86,CDN,2023-12-20 02:16:05.047600
Sticker | v$m (Holo) | Paris 2023,105,34.47,CDN,2023-12-20 02:16:05.047602
Sticker | ropz (Holo) | Paris 2023,78,40.03,CDN,2023-12-20 02:16:05.047603
Sticker | JDC (Gold) | Paris 2023,19,40.05,CDN,2023-12-20 02:16:05.047603
Sticker | BOROS (Gold) | Paris 2023,18,46.85,CDN,2023-12-20 02:16:05.047604
Sticker | NiKo (Gold) | Paris 2023,33,64.00,CDN,2023-12-20 02:16:05.047604
Sticker | ZywOo (Gold) | Paris 2023,41,83.46,CDN,2023-12-20 02:16:05.047605
Sticker | s1mple (Gold) | Paris 2023,37,87.19,CDN,2023-12-20 02:16:05.047605
Sticker | ropz (Gold) | Paris 2023,24,88.98,CDN,2023-12-20 02:16:05.047605
Sticker | m0NESY (Gold) | Paris 2023,35,159.32,CDN,2023-12-20 02:16:05.047606
Sticker | headtr1ck (Gold) | Paris 2023,30,4.63,CDN,2023-12-20 09:00:40.079822
Sticker | oSee (Gold) | Paris 2023,26,4.65,CDN,2023-12-20 09:00:40.079826
Sticker | rain (Gold) | Paris 2023,26,11.59,CDN,2023-12-20 09:00:40.079827
Sticker | Thomas (Gold) | Paris 2023,35,3.74,CDN,2023-12-20 09:00:40.079827
Sticker | ZywOo (Gold) | Paris 2023,41,83.46,CDN,2023-12-20 09:00:40.079828
Sticker | Twistzz (Gold) | Paris 2023,40,25.72,CDN,2023-12-20 09:00:40.079828
Sticker | sjuush (Gold) | Paris 2023,29,3.36,CDN,2023-12-20 09:00:40.079829
Sticker | KEi (Gold) | Paris 2023,14,22.11,CDN,2023-12-20 09:00:40.079829
Sticker | iM (Gold) | Paris 2023,41,15.93,CDN,2023-12-20 09:00:40.079830
Sticker | ropz (Gold) | Paris 2023,24,88.98,CDN,2023-12-20 09:00:40.079831
Sticker | Brollan | Paris 2023,"101,144",0.03,CDN,2023-12-20 09:00:45.216395
Sticker | hardzao | Paris 2023,"94,650",0.03,CDN,2023-12-20 09:00:45.216398
Sticker | Grayhound Gaming | Paris 2023,"1,317,410",0.03,CDN,2023-12-20 09:00:45.216399
Sticker | STYKO | Paris 2023,"113,358",0.03,CDN,2023-12-20 09:00:45.216399
Sticker | zevy | Paris 2023,"94,620",0.03,CDN,2023-12-20 09:00:45.216399
Sticker | NEOFRAG | Paris 2023,"97,076",0.03,CDN,2023-12-20 09:00:45.216400
Sticker | nitr0 | Paris 2023,"115,095",0.03,CDN,2023-12-20 09:00:45.216400
Sticker | Dycha | Paris 2023,"135,111",0.03,CDN,2023-12-20 09:00:45.216401
Sticker | FaNg | Paris 2023,"138,437",0.03,CDN,2023-12-20 09:00:45.216401
Sticker | NEKiZ | Paris 2023,"100,975",0.03,CDN,2023-12-20 09:00:45.216401
Sticker | nitr0 | Paris 2023,"115,095",0.03,CDN,2023-12-20 09:00:46.843785
Sticker | oSee | Paris 2023,"117,929",0.03,CDN,2023-12-20 09:00:46.843788
Sticker | jkaem | Paris 2023,"99,167",0.03,CDN,2023-12-20 09:00:46.843788
Sticker | apEX (Champion) | Paris 2023,"170,142",0.03,CDN,2023-12-20 09:00:46.843788
Sticker | Spinx (Champion) | Paris 2023,"196,040",0.03,CDN,2023-12-20 09:00:46.843789
Sticker | vexite | Paris 2023,"160,825",0.03,CDN,2023-12-20 09:00:46.843789
Sticker | aliStair | Paris 2023,"142,612",0.03,CDN,2023-12-20 09:00:46.843790
Sticker | The MongolZ | Paris 2023,"1,367,485",0.03,CDN,2023-12-20 09:00:46.843790
Sticker | Magisk (Champion) | Paris 2023,"181,841",0.03,CDN,2023-12-20 09:00:46.843790
Sticker | SENER1 | Paris 2023,"58,726",0.03,CDN,2023-12-20 09:00:46.843791
Sticker | maden | Paris 2023,"140,183",0.03,CDN,2023-12-20 09:00:47.928606
Sticker | Bart4k | Paris 2023,"132,784",0.03,CDN,2023-12-20 09:00:47.928610
Sticker | BLAST.tv | Paris 2023,"3,235,145",0.03,CDN,2023-12-20 09:00:47.928610
Sticker | dupreeh (Champion) | Paris 2023,"165,693",0.03,CDN,2023-12-20 09:00:47.928611
Sticker | Liazz | Paris 2023,"148,845",0.03,CDN,2023-12-20 09:00:47.928611
Sticker | sinnopsyy | Paris 2023,"51,564",0.03,CDN,2023-12-20 09:00:47.928612
Sticker | shalfey | Paris 2023,"81,483",0.03,CDN,2023-12-20 09:00:47.928612
Sticker | INS | Paris 2023,"146,438",0.03,CDN,2023-12-20 09:00:47.928613
Sticker | kyxsan | Paris 2023,"100,942",0.03,CDN,2023-12-20 09:00:47.928613
Sticker | felps | Paris 2023,"112,631",0.03,CDN,2023-12-20 09:00:47.928613
Sticker | skullz | Paris 2023,"102,266",0.03,CDN,2023-12-20 09:00:51.075273
Sticker | Aleksib | Paris 2023,"77,369",0.03,CDN,2023-12-20 09:00:51.075276
Sticker | broky | Paris 2023,"113,250",0.03,CDN,2023-12-20 09:00:51.075276
Sticker | Grim | Paris 2023,"133,551",0.03,CDN,2023-12-20 09:00:51.075277
Sticker | sk0R | Paris 2023,"123,224",0.03,CDN,2023-12-20 09:00:51.075277
Sticker | ANNIHILATION | Paris 2023,"133,040",0.03,CDN,2023-12-20 09:00:51.075277
Sticker | mezii | Paris 2023,"66,982",0.03,CDN,2023-12-20 09:00:51.075278
Sticker | k0nfig | Paris 2023,"97,171",0.03,CDN,2023-12-20 09:00:51.075278
Sticker | acoR | Paris 2023,"101,066",0.03,CDN,2023-12-20 09:00:51.075278
Sticker | rigoN | Paris 2023,"54,277",0.03,CDN,2023-12-20 09:00:51.075279
Sticker | EliGE | Paris 2023,"119,186",0.03,CDN,2023-12-20 09:00:57.738681
Sticker | Spinx | Paris 2023,"46,414",0.03,CDN,2023-12-20 09:00:57.738684
Sticker | FlameZ | Paris 2023,"98,115",0.03,CDN,2023-12-20 09:00:57.738685
Sticker | Sico | Paris 2023,"137,902",0.03,CDN,2023-12-20 09:00:57.738686
Sticker | Techno4K | Paris 2023,"129,874",0.03,CDN,2023-12-20 09:00:57.738686
Sticker | KRIMZ | Paris 2023,"44,321",0.03,CDN,2023-12-20 09:00:57.738687
Sticker | hallzerk | Paris 2023,"134,722",0.03,CDN,2023-12-20 09:00:57.738687
Sticker | xertioN | Paris 2023,"126,022",0.03,CDN,2023-12-20 09:00:57.738687
Sticker | headtr1ck | Paris 2023,"81,633",0.03,CDN,2023-12-20 09:00:57.738688
Sticker | torzsi | Paris 2023,"129,052",0.03,CDN,2023-12-20 09:00:57.738688
Sticker | headtr1ck | Paris 2023,"81,633",0.03,CDN,2023-12-20 09:00:59.329104
Sticker | NAF | Paris 2023,"126,763",0.03,CDN,2023-12-20 09:00:59.329107
Sticker | nicoodoz | Paris 2023,"61,673",0.03,CDN,2023-12-20 09:00:59.329107
Sticker | ENCE | Paris 2023,"1,295,192",0.03,CDN,2023-12-20 09:00:59.329108
Sticker | gxx- | Paris 2023,"57,644",0.03,CDN,2023-12-20 09:00:59.329108
Sticker | REZ | Paris 2023,"79,927",0.03,CDN,2023-12-20 09:00:59.329109
Sticker | Snappi | Paris 2023,"130,324",0.03,CDN,2023-12-20 09:00:59.329109
Sticker | Keoz | Paris 2023,"80,514",0.03,CDN,2023-12-20 09:00:59.329109
Sticker | Cypher | Paris 2023,"47,778",0.03,CDN,2023-12-20 09:00:59.329110
Sticker | Lucaozy | Paris 2023,"112,494",0.03,CDN,2023-12-20 09:00:59.329110
Sticker | bLitz | Paris 2023,"125,059",0.03,CDN,2023-12-20 09:01:01.954916
Sticker | biguzera | Paris 2023,"104,415",0.03,CDN,2023-12-20 09:01:01.954920
Sticker | F1KU | Paris 2023,"97,922",0.03,CDN,2023-12-20 09:01:01.954920
Sticker | SunPayus | Paris 2023,"107,532",0.03,CDN,2023-12-20 09:01:01.954920
Sticker | rallen | Paris 2023,"56,605",0.03,CDN,2023-12-20 09:01:01.954921
Sticker | degster | Paris 2023,"93,248",0.03,CDN,2023-12-20 09:01:01.954921
Sticker | siuhy | Paris 2023,"61,346",0.03,CDN,2023-12-20 09:01:01.954921
Sticker | zorte | Paris 2023,"83,492",0.03,CDN,2023-12-20 09:01:01.954922
Sticker | Kylar | Paris 2023,"44,120",0.03,CDN,2023-12-20 09:01:01.954923
Sticker | Jerry | Paris 2023,"86,607",0.03,CDN,2023-12-20 09:01:01.954923
Sticker | NertZ | Paris 2023,"130,366",0.03,CDN,2023-12-20 09:01:04.610403
Sticker | YEKINDAR | Paris 2023,"127,766",0.03,CDN,2023-12-20 09:01:04.610408
Sticker | roeJ | Paris 2023,"47,889",0.03,CDN,2023-12-20 09:01:04.610408
Sticker | History | Paris 2023,"104,560",0.03,CDN,2023-12-20 09:01:04.610409
Sticker | niko  | Paris 2023,"54,308",0.03,CDN,2023-12-20 09:01:04.610409
Sticker | JDC | Paris 2023,"119,525",0.03,CDN,2023-12-20 09:01:04.610409
Sticker | sjuush | Paris 2023,"50,955",0.03,CDN,2023-12-20 09:01:04.610410
Sticker | CRUC1AL | Paris 2023,"50,078",0.03,CDN,2023-12-20 09:01:04.610410
Sticker | FASHR | Paris 2023,"48,483",0.03,CDN,2023-12-20 09:01:04.610410
Sticker | JT | Paris 2023,"93,764",0.03,CDN,2023-12-20 09:01:04.610411
Sticker | huNter- | Paris 2023,"78,691",0.03,CDN,2023-12-20 09:01:06.753451
Sticker | HooXi | Paris 2023,"62,578",0.03,CDN,2023-12-20 09:01:06.753454
Sticker | Krad | Paris 2023,"69,750",0.03,CDN,2023-12-20 09:01:06.753454
Sticker | OG | Paris 2023,"580,115",0.03,CDN,2023-12-20 09:01:06.753456
Sticker | stavn | Paris 2023,"48,073",0.03,CDN,2023-12-20 09:01:06.753456
Sticker | rain | Paris 2023,"111,876",0.03,CDN,2023-12-20 09:01:06.753460
Sticker | Team Liquid | Paris 2023,"1,185,522",0.03,CDN,2023-12-20 09:01:06.753460
Sticker | Heroic | Paris 2023,"645,661",0.03,CDN,2023-12-20 09:01:06.753461
Sticker | Vitality | Paris 2023,"632,863",0.03,CDN,2023-12-20 09:01:06.753461
Sticker | juanflatroo | Paris 2023,"32,180",0.03,CDN,2023-12-20 09:01:06.753461
Sticker | Thomas | Paris 2023,"45,867",0.03,CDN,2023-12-20 09:01:07.838353
Sticker | mynio | Paris 2023,"45,136",0.03,CDN,2023-12-20 09:01:07.838356
Sticker | karrigan | Paris 2023,"87,433",0.03,CDN,2023-12-20 09:01:07.838356
Sticker | dupreeh | Paris 2023,"37,290",0.03,CDN,2023-12-20 09:01:07.838357
Sticker | apEX | Paris 2023,"39,622",0.03,CDN,2023-12-20 09:01:07.838357
Sticker | Fluxo | Paris 2023,"1,017,666",0.03,CDN,2023-12-20 09:01:07.838358
Sticker | jabbi | Paris 2023,"42,516",0.03,CDN,2023-12-20 09:01:07.838358
Sticker | iM | Paris 2023,"55,750",0.03,CDN,2023-12-20 09:01:07.838358
Sticker | TeSeS | Paris 2023,"42,190",0.03,CDN,2023-12-20 09:01:07.838359
Sticker | Complexity Gaming | Paris 2023,"1,096,905",0.03,CDN,2023-12-20 09:01:07.838359
Sticker | Ninjas in Pyjamas | Paris 2023,"537,421",0.03,CDN,2023-12-20 09:01:09.951517
Sticker | frozen | Paris 2023,"108,967",0.03,CDN,2023-12-20 09:01:09.951520
Sticker | KEi | Paris 2023,"42,108",0.03,CDN,2023-12-20 09:01:09.951521
Sticker | volt | Paris 2023,"43,674",0.03,CDN,2023-12-20 09:01:09.951521
Sticker | saffee | Paris 2023,"38,151",0.03,CDN,2023-12-20 09:01:09.951522
Sticker | Magisk | Paris 2023,"48,666",0.03,CDN,2023-12-20 09:01:09.951522
Sticker | Bad News Eagles | Paris 2023,"702,233",0.03,CDN,2023-12-20 09:01:09.951522
Sticker | DemQQ | Paris 2023,"64,815",0.03,CDN,2023-12-20 09:01:09.951523
Sticker | Woro2k | Paris 2023,"57,269",0.03,CDN,2023-12-20 09:01:09.951523
Sticker | KSCERATO | Paris 2023,"34,860",0.03,CDN,2023-12-20 09:01:09.951523
Sticker | kRaSnaL | Paris 2023,"54,651",0.03,CDN,2023-12-20 09:01:12.582969
Sticker | npl | Paris 2023,"31,820",0.03,CDN,2023-12-20 09:01:12.582973
Sticker | jL | Paris 2023,"63,017",0.03,CDN,2023-12-20 09:01:12.582973
Sticker | floppy | Paris 2023,"75,778",0.03,CDN,2023-12-20 09:01:12.582973
Sticker | WOOD7 | Paris 2023,"82,476",0.03,CDN,2023-12-20 09:01:12.582974
Sticker | sdy | Paris 2023,"52,982",0.03,CDN,2023-12-20 09:01:12.582974
Sticker | Perfecto | Paris 2023,"30,420",0.03,CDN,2023-12-20 09:01:12.582975
Sticker | arT | Paris 2023,"35,970",0.03,CDN,2023-12-20 09:01:12.582975
Sticker | yuurih | Paris 2023,"34,062",0.03,CDN,2023-12-20 09:01:12.582975
Sticker | drop | Paris 2023,"32,490",0.03,CDN,2023-12-20 09:01:12.582976
Sticker | Goofy | Paris 2023,"33,330",0.03,CDN,2023-12-20 09:01:15.764675
Sticker | b1t | Paris 2023,"30,236",0.03,CDN,2023-12-20 09:01:15.764678
Sticker | forZe eSports | Paris 2023,"332,973",0.03,CDN,2023-12-20 09:01:15.764679
Sticker | hades | Paris 2023,"27,959",0.03,CDN,2023-12-20 09:01:15.764679
Sticker | paiN Gaming | Paris 2023,"448,731",0.03,CDN,2023-12-20 09:01:15.764679
Sticker | jks | Paris 2023,"50,643",0.03,CDN,2023-12-20 09:01:15.764680
Sticker | ZywOo (Champion) | Paris 2023,"117,117",0.03,CDN,2023-12-20 09:01:15.764680
Sticker | Into The Breach | Paris 2023,"447,405",0.03,CDN,2023-12-20 09:01:15.764680
Sticker | electronic | Paris 2023,"25,694",0.03,CDN,2023-12-20 09:01:15.764681
Sticker | FURIA | Paris 2023,"486,920",0.03,CDN,2023-12-20 09:01:15.764681
Sticker | FURIA | Paris 2023,"486,920",0.03,CDN,2023-12-20 09:01:45.379959
Sticker | r3salt | Paris 2023,"35,696",0.03,CDN,2023-12-20 09:01:45.379963
Sticker | FaZe Clan | Paris 2023,"938,558",0.03,CDN,2023-12-20 09:01:45.379964
Sticker | Twistzz | Paris 2023,"128,523",0.03,CDN,2023-12-20 09:01:45.379964
Sticker | zevy (Glitter) | Paris 2023,"5,612",0.03,CDN,2023-12-20 09:01:45.379965
Sticker | BOROS | Paris 2023,"20,234",0.03,CDN,2023-12-20 09:01:45.379965
Sticker | SENER1 (Glitter) | Paris 2023,"2,987",0.03,CDN,2023-12-20 09:01:45.379965
Sticker | biguzera (Glitter) | Paris 2023,"9,301",0.03,CDN,2023-12-20 09:01:45.379966
Sticker | Liazz (Glitter) | Paris 2023,"12,723",0.03,CDN,2023-12-20 09:01:45.379966
Sticker | NEKiZ (Glitter) | Paris 2023,"9,591",0.03,CDN,2023-12-20 09:01:45.379968
Sticker | isak (Glitter) | Paris 2023,"3,051",0.03,CDN,2023-12-20 09:01:49.512675
Sticker | hallzerk (Glitter) | Paris 2023,"7,793",0.03,CDN,2023-12-20 09:01:49.512678
Sticker | k0nfig (Glitter) | Paris 2023,"6,337",0.03,CDN,2023-12-20 09:01:49.512679
Sticker | kyxsan (Glitter) | Paris 2023,"6,683",0.03,CDN,2023-12-20 09:01:49.512679
Sticker | Aleksib (Glitter) | Paris 2023,"5,726",0.03,CDN,2023-12-20 09:01:49.512679
Sticker | FlameZ (Glitter) | Paris 2023,"2,914",0.04,CDN,2023-12-20 09:01:49.512680
Sticker | hardzao (Glitter) | Paris 2023,"7,536",0.04,CDN,2023-12-20 09:01:49.512680
Sticker | Fnatic | Paris 2023,"292,504",0.04,CDN,2023-12-20 09:01:49.512680
"Sticker | Spinx (Glitter, Champion) | Paris 2023","6,383",0.04,CDN,2023-12-20 09:01:49.512681
Sticker | vexite (Glitter) | Paris 2023,"9,143",0.04,CDN,2023-12-20 09:01:49.512681
Sticker | G2 Esports | Paris 2023,"160,618",0.04,CDN,2023-12-20 09:02:07.404236
Sticker | skullz (Glitter) | Paris 2023,"5,995",0.04,CDN,2023-12-20 09:02:07.404240
Sticker | STYKO (Glitter) | Paris 2023,"4,634",0.04,CDN,2023-12-20 09:02:07.404240
Sticker | jkaem (Glitter) | Paris 2023,"7,619",0.04,CDN,2023-12-20 09:02:07.404240
Sticker | NEOFRAG (Glitter) | Paris 2023,"5,525",0.04,CDN,2023-12-20 09:02:07.404241
Sticker | Brollan (Glitter) | Paris 2023,"6,926",0.04,CDN,2023-12-20 09:02:07.404241
Sticker | aliStair (Glitter) | Paris 2023,"11,376",0.04,CDN,2023-12-20 09:02:07.404241
Sticker | INS (Glitter) | Paris 2023,"10,312",0.04,CDN,2023-12-20 09:02:07.404242
Sticker | nawwk (Glitter) | Paris 2023,"8,265",0.04,CDN,2023-12-20 09:02:07.404242
Sticker | Bart4k (Glitter) | Paris 2023,"9,772",0.04,CDN,2023-12-20 09:02:07.404243
"Sticker | Magisk (Glitter, Champion) | Paris 2023","4,919",0.04,CDN,2023-12-20 09:02:09.019676
Sticker | rigoN (Glitter) | Paris 2023,"2,155",0.04,CDN,2023-12-20 09:02:09.019679
"Sticker | dupreeh (Glitter, Champion) | Paris 2023","7,529",0.04,CDN,2023-12-20 09:02:09.019680
Sticker | bLitz (Glitter) | Paris 2023,"5,784",0.04,CDN,2023-12-20 09:02:09.019682
Sticker | zorte (Glitter) | Paris 2023,"4,293",0.04,CDN,2023-12-20 09:02:09.019683
Sticker | maden (Glitter) | Paris 2023,"8,944",0.04,CDN,2023-12-20 09:02:09.019683
Sticker | acoR (Glitter) | Paris 2023,"4,202",0.04,CDN,2023-12-20 09:02:09.019683
Sticker | ANNIHILATION (Glitter) | Paris 2023,"5,030",0.04,CDN,2023-12-20 09:02:09.019684
Sticker | Dycha (Glitter) | Paris 2023,"9,784",0.04,CDN,2023-12-20 09:02:09.019684
Sticker | 9INE | Paris 2023,"275,597",0.04,CDN,2023-12-20 09:02:09.019684
Sticker | sinnopsyy (Glitter) | Paris 2023,"1,487",0.04,CDN,2023-12-20 09:02:11.129658
Sticker | REZ (Glitter) | Paris 2023,"3,267",0.04,CDN,2023-12-20 09:02:11.129661
Sticker | headtr1ck (Glitter) | Paris 2023,"2,768",0.04,CDN,2023-12-20 09:02:11.129662
Sticker | NertZ (Glitter) | Paris 2023,"6,831",0.04,CDN,2023-12-20 09:02:11.129662
Sticker | F1KU (Glitter) | Paris 2023,"3,443",0.04,CDN,2023-12-20 09:02:11.129662
"Sticker | apEX (Glitter, Champion) | Paris 2023","5,260",0.04,CDN,2023-12-20 09:02:11.129663
Sticker | Jerry (Glitter) | Paris 2023,"3,232",0.04,CDN,2023-12-20 09:02:11.129663
Sticker | Monte | Paris 2023,"155,612",0.04,CDN,2023-12-20 09:02:11.129663
Sticker | Techno4K (Glitter) | Paris 2023,"7,416",0.04,CDN,2023-12-20 09:02:11.129664
Sticker | oSee (Glitter) | Paris 2023,"4,757",0.04,CDN,2023-12-20 09:02:11.129664
Sticker | Techno4K (Glitter) | Paris 2023,"7,416",0.04,CDN,2023-12-20 09:02:13.235035
Sticker | oSee (Glitter) | Paris 2023,"4,757",0.04,CDN,2023-12-20 09:02:13.235039
Sticker | Grim (Glitter) | Paris 2023,"5,877",0.04,CDN,2023-12-20 09:02:13.235039
Sticker | Spinx (Glitter) | Paris 2023,"2,236",0.04,CDN,2023-12-20 09:02:13.235040
Sticker | sjuush (Glitter) | Paris 2023,"1,620",0.04,CDN,2023-12-20 09:02:13.235040
Sticker | roeJ (Glitter) | Paris 2023,"2,138",0.04,CDN,2023-12-20 09:02:13.235041
Sticker | nicoodoz (Glitter) | Paris 2023,"1,907",0.04,CDN,2023-12-20 09:02:13.235041
Sticker | BLAST.tv (Glitter) | Paris 2023,"145,960",0.04,CDN,2023-12-20 09:02:13.235042
Sticker | degster (Glitter) | Paris 2023,"5,683",0.04,CDN,2023-12-20 09:02:13.235042
Sticker | FaNg (Glitter) | Paris 2023,"5,206",0.04,CDN,2023-12-20 09:02:13.235043
Sticker | nitr0 (Glitter) | Paris 2023,"6,062",0.04,CDN,2023-12-20 09:02:15.412479
Sticker | CRUC1AL (Glitter) | Paris 2023,"1,981",0.04,CDN,2023-12-20 09:02:15.412485
Sticker | Natus Vincere | Paris 2023,"246,849",0.04,CDN,2023-12-20 09:02:15.412486
Sticker | felps (Glitter) | Paris 2023,"4,280",0.04,CDN,2023-12-20 09:02:15.412486
Sticker | FASHR (Glitter) | Paris 2023,"2,226",0.04,CDN,2023-12-20 09:02:15.412486
Sticker | mezii (Glitter) | Paris 2023,"2,036",0.04,CDN,2023-12-20 09:02:15.412487
Sticker | Snappi (Glitter) | Paris 2023,"5,255",0.04,CDN,2023-12-20 09:02:15.412487
Sticker | Magisk (Glitter) | Paris 2023,"2,057",0.04,CDN,2023-12-20 09:02:15.412487
Sticker | EliGE (Glitter) | Paris 2023,"3,084",0.04,CDN,2023-12-20 09:02:15.412488
Sticker | cadiaN | Paris 2023,"8,209",0.04,CDN,2023-12-20 09:02:15.412488
Sticker | dupreeh (Glitter) | Paris 2023,"1,962",0.04,CDN,2023-12-20 09:02:17.502819
Sticker | gxx- (Glitter) | Paris 2023,"1,000",0.04,CDN,2023-12-20 09:02:17.502825
Sticker | ZywOo | Paris 2023,"12,826",0.04,CDN,2023-12-20 09:02:17.502825
Sticker | apEX (Glitter) | Paris 2023,"1,891",0.04,CDN,2023-12-20 09:02:17.502826
Sticker | jL (Glitter) | Paris 2023,"2,996",0.04,CDN,2023-12-20 09:02:17.502826
Sticker | KRIMZ (Glitter) | Paris 2023,"2,137",0.04,CDN,2023-12-20 09:02:17.502826
Sticker | Lucaozy (Glitter) | Paris 2023,"4,349",0.04,CDN,2023-12-20 09:02:17.502827
Sticker | torzsi (Glitter) | Paris 2023,"2,863",0.04,CDN,2023-12-20 09:02:17.502827
Sticker | niko (Glitter)  | Paris 2023,"1,973",0.04,CDN,2023-12-20 09:02:17.502827
Sticker | stavn (Glitter) | Paris 2023,"1,601",0.05,CDN,2023-12-20 09:02:17.502828
Sticker | Grayhound Gaming (Glitter) | Paris 2023,"79,682",0.05,CDN,2023-12-20 09:02:19.092337
Sticker | xertioN (Glitter) | Paris 2023,"3,307",0.05,CDN,2023-12-20 09:02:19.092342
Sticker | npl (Glitter) | Paris 2023,965,0.05,CDN,2023-12-20 09:02:19.092343
Sticker | Sico (Glitter) | Paris 2023,"4,642",0.05,CDN,2023-12-20 09:02:19.092343
Sticker | sk0R (Glitter) | Paris 2023,"3,488",0.05,CDN,2023-12-20 09:02:19.092344
Sticker | Cypher (Glitter) | Paris 2023,"1,449",0.05,CDN,2023-12-20 09:02:19.092344
Sticker | Apeks | Paris 2023,"134,986",0.05,CDN,2023-12-20 09:02:19.092345
Sticker | TeSeS (Glitter) | Paris 2023,"1,352",0.05,CDN,2023-12-20 09:02:19.092345
Sticker | DemQQ (Glitter) | Paris 2023,"2,973",0.05,CDN,2023-12-20 09:02:19.092346
Sticker | jabbi (Glitter) | Paris 2023,"2,514",0.05,CDN,2023-12-20 09:02:19.092346
Sticker | rallen (Glitter) | Paris 2023,775,0.05,CDN,2023-12-20 09:02:20.177961
Sticker | SunPayus (Glitter) | Paris 2023,"3,275",0.05,CDN,2023-12-20 09:02:20.177964
Sticker | Woro2k (Glitter) | Paris 2023,"1,385",0.05,CDN,2023-12-20 09:02:20.177965
Sticker | broky (Glitter) | Paris 2023,"1,795",0.05,CDN,2023-12-20 09:02:20.177966
Sticker | r3salt (Glitter) | Paris 2023,"2,669",0.05,CDN,2023-12-20 09:02:20.177967
Sticker | YEKINDAR (Glitter) | Paris 2023,"4,631",0.05,CDN,2023-12-20 09:02:20.177967
Sticker | mynio (Glitter) | Paris 2023,"1,545",0.05,CDN,2023-12-20 09:02:20.177968
Sticker | Perfecto (Glitter) | Paris 2023,"1,564",0.05,CDN,2023-12-20 09:02:20.177968
Sticker | kRaSnaL (Glitter) | Paris 2023,"1,987",0.05,CDN,2023-12-20 09:02:20.177968
Sticker | huNter- (Glitter) | Paris 2023,"1,854",0.05,CDN,2023-12-20 09:02:20.177969
Sticker | ENCE (Glitter) | Paris 2023,"60,028",0.05,CDN,2023-12-20 09:02:22.815532
Sticker | Keoz (Glitter) | Paris 2023,"3,424",0.05,CDN,2023-12-20 09:02:22.815537
Sticker | v$m | Paris 2023,"19,697",0.06,CDN,2023-12-20 09:02:22.815537
Sticker | History (Glitter) | Paris 2023,"4,874",0.06,CDN,2023-12-20 09:02:22.815538
Sticker | volt (Glitter) | Paris 2023,"1,038",0.06,CDN,2023-12-20 09:02:22.815539
Sticker | electronic (Glitter) | Paris 2023,"2,278",0.06,CDN,2023-12-20 09:02:22.815539
Sticker | saffee (Glitter) | Paris 2023,"2,702",0.06,CDN,2023-12-20 09:02:22.815540
Sticker | HooXi (Glitter) | Paris 2023,"2,964",0.06,CDN,2023-12-20 09:02:22.815540
Sticker | Kylar (Glitter) | Paris 2023,"1,117",0.06,CDN,2023-12-20 09:02:22.815541
